the_geom,OBJECTID_1,PARK,PARK_NO,FACILITY_N,FACILITY_T,X_COORD,Y_COORD,GISOBJID
POINT (-87.6119355190445 41.65772419005111),4220,GOLDEN GATE,288,BASKETBALL BACKBOARD,OUTDOOR,-87.61193552,41.65772419,4880
POINT (-87.61193772738267 41.657526307917784),4221,GOLDEN GATE,288,BASKETBALL BACKBOARD,OUTDOOR,-87.61193773,41.65752631,4881
POINT (-87.61183870280914 41.65762782572996),4222,GOLDEN GATE,288,BASKETBALL BACKBOARD,OUTDOOR,-87.6118387,41.65762783,4882
POINT (-87.61203021659222 41.6576290277568),4223,GOLDEN GATE,288,BASKETBALL BACKBOARD,OUTDOOR,-87.61203022,41.65762903,4883
POINT (-87.72917756262096 41.97379395004319),4224,GOMPERS (SAMUEL),40,BASKETBALL BACKBOARD,OUTDOOR,-87.72917756,41.97379395,4884
POINT (-87.72916899472573 41.97360607497172),4225,GOMPERS (SAMUEL),40,BASKETBALL BACKBOARD,OUTDOOR,-87.72916899,41.97360607,4885
POINT (-87.59978459568451 41.75581297142095),4226,GRAND CROSSING,15,BASKETBALL BACKBOARD,OUTDOOR,-87.5997846,41.75581297,4886
POINT (-87.59968553696702 41.75571527212775),4227,GRAND CROSSING,15,BASKETBALL BACKBOARD,OUTDOOR,-87.59968554,41.75571527,4887
POINT (-87.59977509748019 41.75561215774119),4228,GRAND CROSSING,15,BASKETBALL BACKBOARD,OUTDOOR,-87.5997751,41.75561216,4888
POINT (-87.59986531781884 41.75570980143608),4229,GRAND CROSSING,15,BASKETBALL BACKBOARD,OUTDOOR,-87.59986532,41.7557098,4889
POINT (-87.7665806694004 42.000065694048715),4230,GREEN (JEFFREY),1212,BASKETBALL BACKBOARD,OUTDOOR,-87.76658067,42.00006569,4890
POINT (-87.76667141875787 42.00025370752444),4231,GREEN (JEFFREY),1212,BASKETBALL BACKBOARD,OUTDOOR,-87.76667142,42.00025371,4891
POINT (-87.69633837088405 41.99113379594202),4232,GREEN BRIAR,188,BASKETBALL BACKBOARD,OUTDOOR,-87.69633837,41.9911338,4892
POINT (-87.69634265917426 41.99133262938266),4233,GREEN BRIAR,188,BASKETBALL BACKBOARD,OUTDOOR,-87.69634266,41.99133263,4893
POINT (-87.73327847861421 41.91220637646003),4234,GREENBAUM (HENRY),132,BASKETBALL BACKBOARD,OUTDOOR,-87.73327848,41.91220638,4894
POINT (-87.73354428965438 41.91220550895586),4235,GREENBAUM (HENRY),132,BASKETBALL BACKBOARD,OUTDOOR,-87.73354429,41.91220551,4895
POINT (-87.69652822474401 41.96878778412065),4236,GROSS (THEODORE),1031,BASKETBALL BACKBOARD,OUTDOOR,-87.69652822,41.96878778,4896
POINT (-87.69662554573655 41.96887996649042),4237,GROSS (THEODORE),1031,BASKETBALL BACKBOARD,OUTDOOR,-87.69662555,41.96887997,4897
POINT (-87.69653185621229 41.96899223812493),4238,GROSS (THEODORE),1031,BASKETBALL BACKBOARD,OUTDOOR,-87.69653186,41.96899224,4898
POINT (-87.696440313798 41.96888880842708),4239,GROSS (THEODORE),1031,BASKETBALL BACKBOARD,OUTDOOR,-87.69644031,41.96888881,4899
POINT (-87.63550794047211 41.762467738356975),4240,HAMILTON (ALEXANDER),9,BASKETBALL BACKBOARD,OUTDOOR,-87.63550794,41.76246774,4900
POINT (-87.63570743545102 41.76257935186603),4241,HAMILTON (ALEXANDER),9,BASKETBALL BACKBOARD,OUTDOOR,-87.63570744,41.76257935,4901
POINT (-87.63586696333843 41.76241011751001),4242,HAMILTON (ALEXANDER),9,BASKETBALL BACKBOARD,OUTDOOR,-87.63586696,41.76241012,4902
POINT (-87.63567149895474 41.76230466289467),4243,HAMILTON (ALEXANDER),9,BASKETBALL BACKBOARD,OUTDOOR,-87.6356715,41.76230466,4903
POINT (-87.68030409776111 41.93665823658849),4244,HAMLIN (HANNIBAL),106,BASKETBALL BACKBOARD,OUTDOOR,-87.6803041,41.93665824,4904
POINT (-87.6803877517697 41.936767056573814),4245,HAMLIN (HANNIBAL),106,BASKETBALL BACKBOARD,OUTDOOR,-87.68038775,41.93676706,4905
POINT (-87.68030622941438 41.936871718474016),4246,HAMLIN (HANNIBAL),106,BASKETBALL BACKBOARD,OUTDOOR,-87.68030623,41.93687172,4906
POINT (-87.68019953429891 41.936768131545946),4247,HAMLIN (HANNIBAL),106,BASKETBALL BACKBOARD,OUTDOOR,-87.68019953,41.93676813,4907
POINT (-87.67160853795694 41.85733356976149),4248,HARRISON (CARTER),213,BASKETBALL BACKBOARD,OUTDOOR,-87.67160854,41.85733357,4908
POINT (-87.67161269036194 41.85752867498519),4249,HARRISON (CARTER),213,BASKETBALL BACKBOARD,OUTDOOR,-87.67161269,41.85752867,4909
POINT (-87.67187980186273 41.85752867767933),4250,HARRISON (CARTER),213,BASKETBALL BACKBOARD,OUTDOOR,-87.6718798,41.85752868,4910
POINT (-87.67187361001741 41.85733202473018),4251,HARRISON (CARTER),213,BASKETBALL BACKBOARD,OUTDOOR,-87.67187361,41.85733202,4911
POINT (-87.66829248522633 41.787485989441954),4252,HERMITAGE,1008,BASKETBALL BACKBOARD,OUTDOOR,-87.66829249,41.78748599,4912
POINT (-87.66829116646993 41.787278937844704),4253,HERMITAGE,1008,BASKETBALL BACKBOARD,OUTDOOR,-87.66829117,41.78727894,4913
POINT (-87.73985800085681 41.921887725994154),4254,HERMOSA,125,BASKETBALL BACKBOARD,OUTDOOR,-87.739858,41.92188773,4914
POINT (-87.73985309597036 41.92172857344992),4255,HERMOSA,125,BASKETBALL BACKBOARD,OUTDOOR,-87.7398531,41.92172857,4915
POINT (-87.59867866630798 41.763956461582055),4256,HOARD (EDISON),387,BASKETBALL BACKBOARD,OUTDOOR,-87.59867867,41.76395646,4916
POINT (-87.5988204364349 41.76387423261119),4257,HOARD (EDISON),387,BASKETBALL BACKBOARD,OUTDOOR,-87.5988204364,41.7638742326,4917
POINT (-87.59898214890556 41.76394319474492),4258,HOARD (EDISON),387,BASKETBALL BACKBOARD,OUTDOOR,-87.59898215,41.76394319,4918
POINT (-87.59926924474661 41.76394198713935),4259,HOARD (EDISON),387,BASKETBALL BACKBOARD,OUTDOOR,-87.59926924,41.76394199,4919
POINT (-87.7114403465853 41.98986701566636),4260,HOLLYWOOD,75,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.71144035,41.98986702,4920
POINT (-87.7109732873633 41.98915541821186),4261,HOLLYWOOD,75,BASKETBALL BACKBOARD,OUTDOOR,-87.71097329,41.98915542,4921
POINT (-87.71122455555364 41.989155782620365),4262,HOLLYWOOD,75,BASKETBALL BACKBOARD,OUTDOOR,-87.71122456,41.98915578,4922
POINT (-87.70322134695769 41.87555842295792),4263,HORAN (ALBERT),1035,BASKETBALL BACKBOARD,OUTDOOR,-87.70322135,41.87555842,4923
POINT (-87.70322918101395 41.87577990338892),4264,HORAN (ALBERT),1035,BASKETBALL BACKBOARD,OUTDOOR,-87.70322918,41.8757799,4924
POINT (-87.69646684161344 41.96079073702934),4265,HORNER (HENRY),228,BASKETBALL BACKBOARD,OUTDOOR,-87.69646684,41.96079074,4925
POINT (-87.69646709532445 41.96098536439385),4266,HORNER (HENRY),228,BASKETBALL BACKBOARD,OUTDOOR,-87.6964671,41.96098536,4926
POINT (-87.69673227482012 41.96098192832092),4267,HORNER (HENRY),228,BASKETBALL BACKBOARD,OUTDOOR,-87.69673227,41.96098193,4927
POINT (-87.69673859410901 41.9607873383031),4268,HORNER (HENRY),228,BASKETBALL BACKBOARD,OUTDOOR,-87.69673859,41.96078734,4928
POINT (-87.60535238599815 41.80347148337143),4269,"HOUSTON (JESSIE ""MA"")",278,BASKETBALL BACKBOARD,OUTDOOR,-87.60535239,41.80347148,4929
POINT (-87.60562748680171 41.803469414352755),4270,"HOUSTON (JESSIE ""MA"")",278,BASKETBALL BACKBOARD,OUTDOOR,-87.60562749,41.80346941,4930
POINT (-87.60562925856482 41.80365047189579),4271,"HOUSTON (JESSIE ""MA"")",278,BASKETBALL BACKBOARD,OUTDOOR,-87.60562926,41.80365047,4931
POINT (-87.60536308130852 41.803651643995856),4272,"HOUSTON (JESSIE ""MA"")",278,BASKETBALL BACKBOARD,OUTDOOR,-87.60536308,41.80365164,4932
POINT (-87.67851681704411 41.831378070563986),4273,HOYNE (THOMAS),1036,BASKETBALL BACKBOARD,OUTDOOR,-87.67851682,41.83137807,4933
POINT (-87.67851896154639 41.83116765953467),4274,HOYNE (THOMAS),1036,BASKETBALL BACKBOARD,OUTDOOR,-87.67851896,41.83116766,4934
POINT (-87.67843650465636 41.83122744708071),4275,HOYNE (THOMAS),1036,BASKETBALL BACKBOARD,OUTDOOR,-87.6784365,41.83122745,4935
POINT (-87.67843802927314 41.83132884136787),4276,HOYNE (THOMAS),1036,BASKETBALL BACKBOARD,OUTDOOR,-87.67843803,41.83132884,4936
POINT (-87.6785978884395 41.83132879654216),4277,HOYNE (THOMAS),1036,BASKETBALL BACKBOARD,OUTDOOR,-87.67859789,41.8313288,4937
POINT (-87.67859767242153 41.831224539403614),4278,HOYNE (THOMAS),1036,BASKETBALL BACKBOARD,OUTDOOR,-87.67859767,41.83122454,4938
POINT (-87.75001690472615 41.88899066745637),4279,HUBBARD (GURDON),1109,BASKETBALL BACKBOARD,OUTDOOR,-87.7500169,41.88899067,4939
POINT (-87.7502806329014 41.88898815869866),4280,HUBBARD (GURDON),1109,BASKETBALL BACKBOARD,OUTDOOR,-87.75028063,41.88898816,4940
POINT (-87.70486736092505 41.900063371605064),4281,HUMBOLDT (ALEXANDER VON),219,BASKETBALL BACKBOARD,OUTDOOR,-87.70486736,41.90006337,4941
POINT (-87.7048789276953 41.900260023878175),4282,HUMBOLDT (ALEXANDER VON),219,BASKETBALL BACKBOARD,OUTDOOR,-87.70487893,41.90026002,4942
POINT (-87.70514550115477 41.900253921428224),4283,HUMBOLDT (ALEXANDER VON),219,BASKETBALL BACKBOARD,OUTDOOR,-87.7051455,41.90025392,4943
POINT (-87.70514403018572 41.90005984535875),4284,HUMBOLDT (ALEXANDER VON),219,BASKETBALL BACKBOARD,OUTDOOR,-87.70514403,41.90005985,4944
POINT (-87.69970251817865 41.9092710320198),4285,HUMBOLDT (ALEXANDER VON),219,BASKETBALL BACKBOARD,OUTDOOR,-87.69970252,41.90927103,4945
POINT (-87.69975512704318 41.9091559801003),4286,HUMBOLDT (ALEXANDER VON),219,BASKETBALL BACKBOARD,OUTDOOR,-87.69975513,41.90915598,4946
POINT (-87.69986440070684 41.9092591088837),4287,HUMBOLDT (ALEXANDER VON),219,BASKETBALL BACKBOARD,OUTDOOR,-87.6998644,41.90925911,4947
POINT (-87.69992425260169 41.909155081858266),4288,HUMBOLDT (ALEXANDER VON),219,BASKETBALL BACKBOARD,OUTDOOR,-87.69992425,41.90915508,4948
POINT (-87.77804192370513 41.993050698032874),4289,INDIAN ROAD,1038,BASKETBALL BACKBOARD,OUTDOOR,-87.77804192,41.9930507,4949
POINT (-87.77820572542801 41.993057083089425),4290,INDIAN ROAD,1038,BASKETBALL BACKBOARD,OUTDOOR,-87.77820573,41.99305708,4950
POINT (-87.77828584087776 41.992957604569426),4291,INDIAN ROAD,1038,BASKETBALL BACKBOARD,OUTDOOR,-87.77828584,41.9929576,4951
POINT (-87.77813061362485 41.99295046250913),4292,INDIAN ROAD,1038,BASKETBALL BACKBOARD,OUTDOOR,-87.77813061,41.99295046,4952
POINT (-87.58545200443957 41.7747908025219),4293,JACKSON (ANDREW),19,BASKETBALL BACKBOARD,OUTDOOR,-87.585452,41.7747908,4953
POINT (-87.58539096920279 41.77496702884488),4294,JACKSON (ANDREW),19,BASKETBALL BACKBOARD,OUTDOOR,-87.58539097,41.77496703,4954
POINT (-87.64935002536922 41.96361224078519),4295,CLARENDON COMM. CTR.,1002,MODEL TRAIN DISPLAY,SPECIAL,-87.64935003,41.96361224,6102
POINT (-87.59350920794915 41.79919434269262),4296,NICHOLS (JOHN FOUNTAIN),277,GAME TABLES,SPECIAL,-87.59350921,41.79919434,6103
POINT (-87.62919723005524 41.87115766870798),4297,DEARBORN (HENRY),465,GAME TABLES,SPECIAL,-87.62919723,41.87115767,6104
POINT (-87.69755476393831 41.9603303215367),4298,HORNER (HENRY),228,GARDEN,OUTDOOR,-87.69755476,41.96033032,6105
POINT (-87.73205326682108 41.79341022364554),4299,STROHACKER (HOWARD),1016,VOLLEYBALL,OUTDOOR,-87.73205327,41.79341022,6106
POINT (-87.66305350462346 41.90681343536614),4300,PULASKI (CASIMER),217,ARCHERY RANGE,SPECIAL,-87.6630535,41.90681344,6107
POINT (-87.69484320509157 41.94307176543409),4301,CLARK (RICHARD),457,ROWING CLUB,SPECIAL,-87.69484321,41.94307177,6108
POINT (-87.66038434147518 41.94185651464359),4302,DONAHUE (MARGARET),570,PLAYGROUND,OUTDOOR,-87.66038434,41.94185651,6111
POINT (-87.66035120756128 41.94187720731788),4303,DONAHUE (MARGARET),570,CLIMBING WALL,SPECIAL,-87.66035121,41.94187721,6113
POINT (-87.66042342839455 41.94198528962317),4304,DONAHUE (MARGARET),570,SPRAY FEATURE,OUTDOOR,-87.66042343,41.94198529,6112
POINT (-87.64503587237179 41.96447912543998),4305,LINCOLN (ABRAHAM),100,TRACK,OUTDOOR,-87.64503587,41.96447913,6114
POINT (-87.642691159603 41.96432164777774),4306,LINCOLN (ABRAHAM),100,SLED HILL,SPECIAL,-87.64269116,41.96432165,6118
POINT (-87.63430060353774 41.723748839140306),4307,ROBICHAUX (JOSEPH),320,SLED HILL,SPECIAL,-87.6343006,41.72374884,6117
POINT (-87.70514573128601 41.90706061372667),4308,HUMBOLDT (ALEXANDER VON),219,SLED HILL,SPECIAL,-87.70514573,41.90706061,6119
POINT (-87.58476161993364 41.795978496573206),4309,CORNELL (PAUL),378,COMMUNITY GARDEN,OUTDOOR,-87.58476162,41.7959785,6219
POINT (-87.6889638671792 41.98856735391805),4310,WEST RIDGE NATURE PARK,568,CASTING PIER,OUTDOOR,-87.68896387,41.98856735,6220
POINT (-87.68862723323701 41.98824242512752),4311,WEST RIDGE NATURE PARK,568,LAGOON,OUTDOOR,-87.68862723,41.98824243,6222
POINT (-87.69100148893693 41.87855738776831),4312,PARK NO. 574,574,CLIMBING WALL,SPECIAL,-87.69100149,41.87855739,6223
POINT (-87.69355416518614 41.946136445345786),4313,CLARK (RICHARD),457,ARTIFICIAL TURF REG,OUTDOOR,-87.69354662,41.94605453,6224
POINT (-87.65372104164162 41.9847320425829),4314,LINCOLN (ABRAHAM),100,SPRAY FEATURE,OUTDOOR,-87.65372104,41.98473204,6225
POINT (-87.69942077546536 41.86213626243933),4315,DOUGLASS (ANNA & FREDERICK),218,GOLF COURSE MINIATURE,OUTDOOR,-87.69942078,41.86213626,6226
POINT (-87.73176707242439 41.83592467393303),4316,PIOTROWSKI (LILLIAN),230,BOCCE COURT,SPECIAL,-87.73176707,41.83592467,6228
POINT (-87.7317689285869 41.83587179816737),4317,PIOTROWSKI (LILLIAN),230,BOCCE COURT,SPECIAL,-87.73176893,41.8358718,6229
POINT (-87.61512188014265 41.79344084591596),4318,WASHINGTON (GEORGE),21,HANDBALL/RACQUET (IN),INDOOR,-87.61512188,41.79344085,6232
POINT (-87.68821739478777 41.927484026712406),4319,PARK NO. 556,556,DOG FRIENDLY AREA,OUTDOOR,-87.68821739,41.92748403,6233
POINT (-87.70020920853476 41.76878205824062),4320,MARQUETTE (JACQUES),10,GOLF PUTTING GREEN,OUTDOOR,-87.70020921,41.76878206,6237
POINT (-87.75274470925692 41.87801680884812),4321,MOORE (MAURICE),1050,GYMNASIUM,INDOOR,-87.75274471,41.87801681,6238
POINT (-87.59937609343315 41.65568553458761),4322,CARVER (GEORGE WASHINGTON),255,FITNESS COURSE,OUTDOOR,-87.59937609,41.65568553,6239
POINT (-87.68045959468125 41.68374976936418),4323,PARK NO. 577,577,GYMNASTIC CENTER,INDOOR,-87.68045959,41.68374977,6241
POINT (-87.68032435092417 41.68375679879449),4324,PARK NO. 577,577,ICESKATING,INDOOR,-87.68032435,41.6837568,6243
POINT (-87.6163951503948 41.88390434732589),4325,GRANT (ULYSSES),24,TENNIS COURT,OUTDOOR,-87.61639515,41.88390435,6248
POINT (-87.61621425504215 41.88392531602186),4326,GRANT (ULYSSES),24,TENNIS COURT,OUTDOOR,-87.61621426,41.88392532,6249
POINT (-87.61604677464707 41.8839340491235),4327,GRANT (ULYSSES),24,TENNIS COURT,OUTDOOR,-87.61604677,41.88393405,6250
POINT (-87.6158565241947 41.88394283553054),4328,GRANT (ULYSSES),24,TENNIS COURT,OUTDOOR,-87.61585652,41.88394284,6251
POINT (-87.61569264235365 41.883960752331774),4329,GRANT (ULYSSES),24,TENNIS COURT,OUTDOOR,-87.61569264,41.88396075,6252
POINT (-87.61551464875573 41.883975818139575),4330,GRANT (ULYSSES),24,TENNIS COURT,OUTDOOR,-87.61551465,41.88397582,6253
POINT (-87.69345849997605 41.94403886186243),4331,CLARK (RICHARD),457,BASEBALL SR,OUTDOOR,-87.6934585,41.94403886,6256
POINT (-87.7504784875482 41.81281515382711),4332,LE CLAIRE - HEARST COMM. CTR,305,SPRAY FEATURE,OUTDOOR,-87.75047849,41.81281515,6257
POINT (-87.75188394631422 41.81317654155583),4333,LE CLAIRE - HEARST COMM. CTR,305,GARDEN,OUTDOOR,-87.75188395,41.81317654,6258
POINT (-87.69772552272454 41.960479508832236),4334,HORNER (HENRY),228,FITNESS CENTER,INDOOR,-87.69772552,41.96047951,6260
POINT (-87.54934540028175 41.758281301812104),4335,RAINBOW BEACH,1001,GAME TABLES,SPECIAL,-87.5493454,41.7582813,6265
POINT (-87.75513633290589 41.90494942405961),4336,LA FOLLETTE (ROBERT),201,BOXING CENTER,INDOOR,-87.75513633,41.90494942,6266
POINT (-87.63455142342028 41.932846059131585),4337,LINCOLN (ABRAHAM),100,BOAT LAUNCH NON-MOTORIZED,OUTDOOR,-87.63455142,41.93284606,6267
POINT (-87.64012093223181 41.96244529633593),4338,LINCOLN (ABRAHAM),100,BOAT LAUNCH NON-MOTORIZED,OUTDOOR,-87.64012093,41.9624453,6268
POINT (-87.61067232596322 41.860512392825015),4339,NORTHERLY ISLAND,34,CASTING PIER,OUTDOOR,-87.61067233,41.86051239,6269
POINT (-87.60576403401461 41.68640787389703),4340,PARK NO. 573,573,COMMUNITY GARDEN,OUTDOOR,-87.60576403,41.68640787,6272
POINT (-87.65983895092612 41.98926946796225),4341,BROADWAY ARMORY,462,SENIOR CENTER,INDOOR,-87.65983895,41.98926947,6275
POINT (-87.6234670049578 41.90125025463717),4342,LINCOLN (ABRAHAM),100,GARDEN,OUTDOOR,-87.623467,41.90125025,6276
POINT (-87.61104607075688 41.83071534508596),4343,ELLIS (SAMUEL),1213,FITNESS CENTER,INDOOR,-87.61104607,41.83071535,6580
POINT (-87.61113710637397 41.83064479470168),4344,ELLIS (SAMUEL),1213,GYMNASIUM,INDOOR,-87.61113711,41.83064479,6578
POINT (-87.61117453965355 41.83075697485226),4345,ELLIS (SAMUEL),1213,POOL (INDOOR),INDOOR,-87.61117454,41.83075697,6579
POINT (-87.67516788039856 41.88391309825524),4346,PARK NO. 578,578,PLAYGROUND,OUTDOOR,-87.67516788,41.8839131,6581
POINT (-87.67457624724747 41.88391851766636),4347,PARK NO. 578,578,SPRAY FEATURE,OUTDOOR,-87.67457625,41.88391852,6582
POINT (-87.68443474426071 41.883718231183295),4348,STARR (ELLEN GATES),497,SPRAY FEATURE,OUTDOOR,-87.68443474,41.88371823,6583
POINT (-87.61438543897549 41.691293547774414),4349,PALMER (POTTER),13,MINI-PITCH,OUTDOOR,-87.61437802,41.69121163,6587
POINT (-87.61515676503073 41.69126410401521),4350,PALMER (POTTER),13,MINI-PITCH,OUTDOOR,-87.61514934,41.69118219,6584
POINT (-87.6149528852569 41.69127639558968),4351,PALMER (POTTER),13,MINI-PITCH,OUTDOOR,-87.61494546,41.69119448,6585
POINT (-87.61464057331985 41.69129013668597),4352,PALMER (POTTER),13,MINI-PITCH,OUTDOOR,-87.61463315,41.69120822,6586
POINT (-87.59855321993659 41.8248807707037),4353,BURNHAM (DANIEL),27,FITNESS COURSE,OUTDOOR,-87.59855322,41.82488077,6589
POINT (-87.57113994807317 41.68666809105065),4354,PARK NO. 564,564,MOUNTAIN BIKE TRAIL,SPECIAL,-87.57113995,41.68666809,6595
POINT (-87.61154525335344 41.73067425352995),4355,TULEY (MURRAY),18,PICKLEBALL COURT,OUTDOOR,-87.61154525,41.73067425,6597
POINT (-87.6114146154863 41.73067599497117),4356,TULEY (MURRAY),18,PICKLEBALL COURT,OUTDOOR,-87.61141462,41.73067599,6598
POINT (-87.61127877944305 41.73079088491019),4357,TULEY (MURRAY),18,PICKLEBALL COURT,OUTDOOR,-87.61127878,41.73079088,6596
POINT (-87.61127609429414 41.73067784133709),4358,TULEY (MURRAY),18,PICKLEBALL COURT,OUTDOOR,-87.61127609,41.73067784,6599
POINT (-87.64761344569719 41.84129120302861),4359,MCGUANE (JOHN),2,PICKLEBALL COURT,OUTDOOR,-87.64761345,41.8412912,6600
POINT (-87.66284700386728 41.844114933934634),4360,PARK NO. 571,571,BOAT LAUNCH NON-MOTORIZED,OUTDOOR,-87.662847,41.84411493,6601
POINT (-87.77867458901393 41.91393887309329),4361,AMUNDSEN (ROALD),129,ARTIFICIAL TURF REG,OUTDOOR,-87.77946771,41.91381652,6602
POINT (-87.77828839678652 41.91386400855935),4362,AMUNDSEN (ROALD),129,TRACK,OUTDOOR,-87.7782884,41.91386401,6603
POINT (-87.67470435572532 42.00210124870298),4363,LANGDON (MARY MARGARET),1077,MINI-PITCH,OUTDOOR,-87.67469683,42.00201934,6604
POINT (-87.73002566130462 41.75106942463885),4364,RAINEY (EDWARD),33,MINI-PITCH,OUTDOOR,-87.73001809,41.75098751,6605
POINT (-87.7471375868136 41.803287719678856),4365,VITTUM (HARRIET ELIZABETH),233,MINI-PITCH,OUTDOOR,-87.74712999,41.80320581,6606
POINT (-87.81050890265325 42.009616197942876),4366,BROOKS (OSCAR),61,SPORT ROLLER COURT,OUTDOOR,-87.8105089,42.0096162,6610
POINT (-87.73754094580659 41.98725696519211),4367,SAUGANASH,195,FITNESS COURSE,OUTDOOR,-87.73754095,41.98725697,6614
POINT (-87.79839086571918 41.92092178516939),4368,RUTHERFORD SAYRE,127,FITNESS COURSE,OUTDOOR,-87.79839087,41.92092179,6616
POINT (-87.66250495612555 41.84439639373323),4369,PARK NO. 571,571,FITNESS COURSE,OUTDOOR,-87.66250496,41.84439639,6617
POINT (-87.71280023037092 41.69048459373498),4370,MOUNT GREENWOOD,251,FITNESS COURSE,OUTDOOR,-87.71280023,41.69048459,6618
POINT (-87.61804079257227 41.81540606317829),4371,PENDLETON (HADIYA),339,SPRAY FEATURE,OUTDOOR,-87.61804079,41.81540606,0
POINT (-87.61871657448943 41.81506885745842),4372,PENDLETON (HADIYA),339,FITNESS COURSE,OUTDOOR,-87.61871657,41.81506886,0
POINT (-87.5306002033979 41.71588424561297),4373,CALUMET,11,FITNESS COURSE,OUTDOOR,-87.5306002,41.71588425,6621
POINT (-87.57347327303502 41.735551714956614),4374,OWENS (JESSE),237,FITNESS COURSE,OUTDOOR,-87.57347327,41.73555171,6622
POINT (-87.70556124940815 41.90149107107467),4375,HUMBOLDT (ALEXANDER VON),219,BASEBALL BATTING CAGE,OUTDOOR,-87.70556125,41.90149107,6623
POINT (-87.71106768009683 41.99600548161737),4376,STONE (BERNARD),526,FITNESS COURSE,OUTDOOR,-87.71106768,41.99600548,6630
POINT (-87.70279290731239 41.84068253305529),4377,LA VILLITA,553,FITNESS COURSE,OUTDOOR,-87.70279291,41.84068253,6631
POINT (-87.67130990472994 41.857552367431175),4378,HARRISON (CARTER),213,FITNESS COURSE,OUTDOOR,-87.6713099,41.85755237,6632
POINT (-87.59863567996197 41.823180913043494),4379,BURNHAM (DANIEL),27,FITNESS COURSE,OUTDOOR,-87.59863568,41.82318091,5729
POINT (-87.63918473327625 41.94261475949525),4380,LINCOLN (ABRAHAM),100,FITNESS COURSE,OUTDOOR,-87.63918473,41.94261476,6633
POINT (-87.61420179220377 41.68943505414418),4381,PALMER ( POTTER),13,ARTIFICIAL TURF REG,OUTDOOR,-87.614378,41.691212,6588
POINT (-87.63306054050922 41.790407316884206),4382,SHERWOOD (JESSE),1014,SPRAY FEATURE,OUTDOOR,-87.63306054,41.79040732,6642
POINT (-87.69718787203612 41.95445855799453),4383,HORNER (HENRY),228,DOG FRIENDLY AREA,OUTDOOR,-87.69690025,41.95498664,6644
POINT (-87.53022326625542 41.74011703638071),4384,STEELWORKERS,523,CLIMBING WALL,SPECIAL,-87.53022327,41.74011704,6645
POINT (-87.5824130563917 41.7891349597344),4385,JACKSON (ANDREW),19,NATURE/BIRD SANCTUARY,SPECIAL,-87.58241306,41.78913496,6646
POINT (-87.58306134445186 41.777202666013814),4386,JACKSON (ANDREW),19,NATURE/BIRD SANCTUARY,SPECIAL,-87.58306134,41.77720267,6647
POINT (-87.6614987470528 42.01187283775288),4387,LOYOLA,115,BASEBALL BATTING CAGE,OUTDOOR,-87.66157,42.011846,6650
POINT (-87.6007727071664 41.81248982900014),4388,BROOKS (GWENDOLYN),362,PICKLEBALL COURT,OUTDOOR,-87.60077271,41.81248983,6649
POINT (-87.60066698884934 41.81249122547875),4389,BROOKS (GWENDOLYN),362,PICKLEBALL COURT,OUTDOOR,-87.60066699,41.81249123,6651
POINT (-87.60071704080033 41.81232391833857),4390,BROOKS (GWENDOLYN),362,PICKLEBALL COURT,OUTDOOR,-87.60071704,41.81232392,6653
POINT (-87.60083625476173 41.81232234352459),4391,BROOKS (GWENDOLYN),362,PICKLEBALL COURT,OUTDOOR,-87.60083625,41.81232234,6652
POINT (-87.61645476652298 41.88397818251131),4392,GRANT (ULYSSES),24,PICKLEBALL COURT,OUTDOOR,-87.61645477,41.88397818,6655
POINT (-87.61635673594496 41.88398607541088),4393,GRANT (ULYSSES),24,PICKLEBALL COURT,OUTDOOR,-87.61635674,41.88398608,6656
